ma_id,review_id,final_score,grade,estimate,p_value,significant,k,total_n,doi,citation_count,citation_percentile,who_essential,nice_guideline_count,influence_score,quadrant
CD005595_pub4_data__A3,CD005595,88,A,-0.016647,0.973291,False,17,1672,10.1002/14651858.CD005595.pub4,8,76.14770459081836,False,0,37.24550898203593,Moderate
CD011197_pub3_data__A20,CD011197,88,A,-0.01859,0.975134,False,12,1011,10.1002/14651858.CD011197.pub3,16,93.21357285429141,False,0,45.578842315369265,Moderate
CD009298_pub3_data__A11,CD009298,88,A,0.018286,0.97676,False,11,1002,10.1002/14651858.CD009298.pub3,0,9.68063872255489,False,0,13.742514970059881,Hidden Gem
CD013541_pub2_data__A2,CD013541,88,A,-0.229004,0.172597,False,30,2010,10.1002/14651858.CD013541.pub2,11,84.83033932135729,False,0,39.18163672654691,Moderate
CD013541_pub2_data__A3,CD013541,88,A,-0.278681,0.138427,False,28,2020,10.1002/14651858.CD013541.pub2,11,84.83033932135729,False,0,39.18163672654691,Moderate
CD013830_pub2_data__A8,CD013830,88,A,-0.647413,0.103896,False,12,1634,10.1002/14651858.CD013830.pub2,15,91.81636726546905,True,0,65.43912175648703,Safe
CD013508_pub3_data__A1,CD013508,88,A,0.011953,0.97858,False,21,2531,10.1002/14651858.CD013508.pub3,23,97.1057884231537,False,0,46.18762475049901,Moderate
CD001155_pub3_data__A9,CD001155,88,A,-0.009416,0.988479,False,10,5798,10.1002/14651858.CD001155.pub3,0,9.68063872255489,False,0,9.121756487025948,Hidden Gem
CD001155_pub3_data__A7,CD001155,88,A,-0.043822,0.524721,False,21,7466,10.1002/14651858.CD001155.pub3,0,9.68063872255489,False,0,9.121756487025948,Hidden Gem
CD003774_pub5_data__A1,CD003774,88,A,-0.946792,0.0,True,140,19473,10.1002/14651858.CD003774.pub5,13,88.32335329341318,False,0,43.26347305389221,Moderate
CD016136_data__A3,CD016136,88,A,-0.113278,0.761907,False,30,4912,10.1002/14651858.CD016136,4,57.48502994011976,False,0,25.02994011976048,Hidden Gem
CD006257_pub2_data__A14,CD006257,88,A,1.162198,1.9e-05,True,14,6820,10.1002/14651858.CD006257.pub2,10,82.83433133732535,False,0,40.91816367265469,Moderate
CD006536_pub5_data__A4,CD006536,88,A,-0.278678,0.082093,False,92,7425,10.1002/14651858.CD006536.pub5,0,9.68063872255489,False,0,12.86427145708583,Hidden Gem
CD015083_pub2_data__A1,CD015083,88,A,0.0417,0.812846,False,130,116588,10.1002/14651858.CD015083.pub2,3,49.101796407185624,False,0,26.097804391217565,Hidden Gem
CD015083_pub2_data__A10,CD015083,88,A,-0.020659,0.934558,False,64,41433,10.1002/14651858.CD015083.pub2,3,49.101796407185624,False,0,26.097804391217565,Hidden Gem
CD014792_pub2_data__A3,CD014792,88,A,-0.204884,0.43867,False,15,1711,10.1002/14651858.CD014792.pub2,6,68.76247504990019,False,0,32.75449101796407,Moderate
CD014792_pub2_data__A5,CD014792,88,A,-0.072362,0.855362,False,12,1353,10.1002/14651858.CD014792.pub2,6,68.76247504990019,False,0,32.75449101796407,Moderate
CD015083_pub2_data__A6,CD015083,88,A,-0.048142,0.647554,False,365,105107,10.1002/14651858.CD015083.pub2,3,49.101796407185624,False,0,26.097804391217565,Hidden Gem
CD015083_pub2_data__A8,CD015083,88,A,-0.000904,0.997065,False,67,63798,10.1002/14651858.CD015083.pub2,3,49.101796407185624,False,0,26.097804391217565,Hidden Gem
CD007784_pub3_data__A11,CD007784,88,A,-0.09439,0.845305,False,18,4213,10.1002/14651858.CD007784.pub3,9,79.84031936127745,False,0,41.876247504990026,Moderate
CD014967_pub2_data__A3,CD014967,88,A,0.247017,0.350217,False,15,1054,10.1002/14651858.CD014967.pub2,12,86.42714570858283,False,0,42.19560878243513,Moderate
CD003376_pub4_data__A3,CD003376,88,A,-0.904915,7e-06,True,32,3429,10.1002/14651858.CD003376.pub4,1,26.34730538922156,False,0,15.179640718562876,Hidden Gem
CD015673_pub2_data__A3,CD015673,88,A,-0.154424,0.440851,False,14,4081,10.1002/14651858.CD015673.pub2,5,63.57285429141717,False,0,31.3872255489022,Moderate
CD015083_pub2_data__A3,CD015083,88,A,0.014862,0.949668,False,73,30488,10.1002/14651858.CD015083.pub2,3,49.101796407185624,False,0,26.097804391217565,Hidden Gem
CD015083_pub2_data__A12,CD015083,88,A,-0.034831,0.872455,False,86,33778,10.1002/14651858.CD015083.pub2,3,49.101796407185624,False,0,26.097804391217565,Hidden Gem
CD011866_pub3_data__A7,CD011866,88,A,-0.032611,0.944534,False,19,2239,10.1002/14651858.CD011866.pub3,13,88.32335329341318,False,0,40.57884231536926,Moderate
CD011866_pub3_data__A6,CD011866,88,A,0.018095,0.976805,False,11,1378,10.1002/14651858.CD011866.pub3,13,88.32335329341318,False,0,40.57884231536926,Moderate
CD015350_pub2_data__A1,CD015350,88,A,0.073487,0.777287,False,16,1443,10.1002/14651858.CD015350.pub2,2,39.12175648702595,False,0,19.10179640718563,Hidden Gem
CD013071_pub2_data__A10,CD013071,88,A,-0.055916,0.931917,False,10,2223,10.1002/14651858.CD013071.pub2,15,91.81636726546905,False,0,45.20958083832335,Moderate
CD007784_pub3_data__A33,CD007784,88,A,-0.045645,0.913073,False,24,2183,10.1002/14651858.CD007784.pub3,9,79.84031936127745,False,0,41.876247504990026,Moderate
CD007784_pub3_data__A35,CD007784,88,A,-0.079704,0.862196,False,20,1186,10.1002/14651858.CD007784.pub3,9,79.84031936127745,False,0,41.876247504990026,Moderate
CD007784_pub3_data__A19,CD007784,88,A,-0.045645,0.913073,False,24,2183,10.1002/14651858.CD007784.pub3,9,79.84031936127745,False,0,41.876247504990026,Moderate
CD015673_pub2_data__A5,CD015673,88,A,-0.233985,0.109861,False,10,2051,10.1002/14651858.CD015673.pub2,5,63.57285429141717,False,0,31.3872255489022,Moderate
CD013071_pub2_data__A11,CD013071,88,A,-0.106241,0.852018,False,10,3525,10.1002/14651858.CD013071.pub2,15,91.81636726546905,False,0,45.20958083832335,Moderate
CD006536_pub5_data__A1,CD006536,88,A,-0.245555,0.002148,True,256,23275,10.1002/14651858.CD006536.pub5,0,9.68063872255489,False,0,12.86427145708583,Hidden Gem
CD006536_pub5_data__A17,CD006536,87,A,-0.133296,0.647973,False,49,2174,10.1002/14651858.CD006536.pub5,0,9.68063872255489,False,0,12.86427145708583,Hidden Gem
CD013396_pub2_data__A5,CD013396,87,A,-0.178823,0.052523,False,27,15469,10.1002/14651858.CD013396.pub2,2,39.12175648702595,False,0,21.60678642714571,Hidden Gem
CD007784_pub3_data__A45,CD007784,87,A,0.145106,0.418195,False,13,4219,10.1002/14651858.CD007784.pub3,9,79.84031936127745,False,0,41.876247504990026,Moderate
CD013614_pub2_data__A24,CD013614,87,A,-0.092174,0.252865,False,13,4135,10.1002/14651858.CD013614.pub2,2,39.12175648702595,False,0,25.449101796407188,Hidden Gem
CD013614_pub2_data__A12,CD013614,87,A,-0.148572,0.090974,False,14,6246,10.1002/14651858.CD013614.pub2,2,39.12175648702595,False,0,25.449101796407188,Hidden Gem
CD007784_pub3_data__A26,CD007784,87,A,0.162164,0.42516,False,12,4189,10.1002/14651858.CD007784.pub3,9,79.84031936127745,False,0,41.876247504990026,Moderate
CD005595_pub4_data__A1,CD005595,87,A,-0.03809,0.927333,False,24,2328,10.1002/14651858.CD005595.pub4,8,76.14770459081836,False,0,37.24550898203593,Moderate
CD005566_pub4_data__A3,CD005566,87,A,-0.204012,0.0,True,102,80653,10.1002/14651858.CD005566.pub4,6,68.76247504990019,False,0,33.46307385229541,Moderate
CD009749_pub3_data__A1,CD009749,87,A,0.279771,0.099733,False,11,1521,10.1002/14651858.CD009749.pub3,7,73.05389221556887,False,0,34.47105788423154,Moderate
CD009749_pub3_data__A10,CD009749,87,A,0.059375,0.570196,False,25,3906,10.1002/14651858.CD009749.pub3,7,73.05389221556887,False,0,34.47105788423154,Moderate
CD002042_pub6_data__A14,CD002042,87,A,0.111403,0.230779,False,11,4881,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD002042_pub6_data__A21,CD002042,87,A,-0.025623,0.689568,False,21,11734,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD002042_pub6_data__A15,CD002042,87,A,0.032628,0.373246,False,26,24797,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD002042_pub6_data__A22,CD002042,87,A,0.07919,0.22733,False,19,12088,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD009252_pub2_data__A4,CD009252,87,A,0.754127,0.002463,True,17,1559,10.1002/14651858.CD009252.pub2,5,63.57285429141717,False,0,26.76646706586827,Hidden Gem
CD012712_pub2_data__A9,CD012712,87,A,-0.110363,0.229329,False,12,2599,10.1002/14651858.CD012712.pub2,10,82.83433133732535,True,0,61.427145708582835,Safe
CD003774_pub5_data__A11,CD003774,87,A,-0.088256,0.309742,False,41,5593,10.1002/14651858.CD003774.pub5,13,88.32335329341318,False,0,43.26347305389221,Moderate
CD013366_pub2_data__A1,CD013366,87,A,-0.589823,0.046796,True,13,3062,10.1002/14651858.CD013366.pub2,10,82.83433133732535,False,0,40.47904191616767,Moderate
CD013396_pub2_data__A4,CD013396,87,A,-0.034251,0.788983,False,35,26708,10.1002/14651858.CD013396.pub2,2,39.12175648702595,False,0,21.60678642714571,Hidden Gem
CD008858_pub5_data__A4,CD008858,87,A,0.107838,0.149446,False,27,294570,10.1002/14651858.CD008858.pub5,17,94.61077844311377,False,0,39.880239520958085,Moderate
CD002042_pub6_data__A23,CD002042,87,A,0.15589,0.227087,False,13,6224,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD002042_pub6_data__A28,CD002042,87,A,-0.12924,0.384745,False,12,7654,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD002042_pub6_data__A19,CD002042,87,A,0.104693,0.236779,False,29,20326,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD002042_pub6_data__A18,CD002042,87,A,-0.075469,0.537742,False,22,13974,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD006536_pub5_data__A8,CD006536,87,A,-0.160601,0.311539,False,15,1632,10.1002/14651858.CD006536.pub5,0,9.68063872255489,False,0,12.86427145708583,Hidden Gem
CD007784_pub3_data__A36,CD007784,87,A,0.145106,0.418195,False,13,4219,10.1002/14651858.CD007784.pub3,9,79.84031936127745,False,0,41.876247504990026,Moderate
CD007784_pub3_data__A32,CD007784,87,A,0.162164,0.42516,False,12,4189,10.1002/14651858.CD007784.pub3,9,79.84031936127745,False,0,41.876247504990026,Moderate
CD007784_pub3_data__A14,CD007784,87,A,0.075239,0.598149,False,13,4219,10.1002/14651858.CD007784.pub3,9,79.84031936127745,False,0,41.876247504990026,Moderate
CD015215_pub2_data__A18,CD015215,87,A,1.27141,0.01602,True,4,812,10.1002/14651858.CD015215.pub2,11,84.83033932135729,False,0,43.802395209580844,Moderate
CD005566_pub4_data__A1,CD005566,87,A,-0.151868,1.1e-05,True,130,86520,10.1002/14651858.CD005566.pub4,6,68.76247504990019,False,0,33.46307385229541,Moderate
CD005566_pub4_data__A2,CD005566,87,A,0.1725,0.0,True,108,83586,10.1002/14651858.CD005566.pub4,6,68.76247504990019,False,0,33.46307385229541,Moderate
CD007024_pub3_data__A8,CD007024,87,A,0.200284,0.10116,False,19,1856,10.1002/14651858.CD007024.pub3,3,49.101796407185624,False,0,25.59880239520958,Hidden Gem
CD003598_pub3_data__A10,CD003598,86,A,-0.01998,0.880086,False,36,3165,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD003598_pub3_data__A11,CD003598,86,A,0.058273,0.681121,False,36,3017,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD016031_data__A13,CD016031,86,A,-0.405896,0.104373,False,18,1746,10.1002/14651858.CD016031,2,39.12175648702595,False,0,24.13173652694611,Hidden Gem
CD016031_data__A14,CD016031,86,A,-0.417888,0.094647,False,10,1860,10.1002/14651858.CD016031,2,39.12175648702595,False,0,24.13173652694611,Hidden Gem
CD016031_data__A15,CD016031,86,A,-0.257365,0.22686,False,39,5650,10.1002/14651858.CD016031,2,39.12175648702595,False,0,24.13173652694611,Hidden Gem
CD016031_data__A16,CD016031,86,A,-0.084445,0.485466,False,18,4068,10.1002/14651858.CD016031,2,39.12175648702595,False,0,24.13173652694611,Hidden Gem
CD016031_data__A18,CD016031,86,A,-0.341356,0.107762,False,13,1387,10.1002/14651858.CD016031,2,39.12175648702595,False,0,24.13173652694611,Hidden Gem
CD003598_pub3_data__A14,CD003598,86,A,-0.060183,0.811106,False,16,1352,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD003598_pub3_data__A15,CD003598,86,A,-0.363896,0.25354,False,11,1256,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD003598_pub3_data__A16,CD003598,86,A,0.039003,0.916348,False,12,1027,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD003598_pub3_data__A17,CD003598,86,A,0.196797,0.535385,False,12,1580,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD003598_pub3_data__A19,CD003598,86,A,-0.088624,0.823059,False,14,1640,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD003598_pub3_data__A24,CD003598,86,A,0.389774,0.16895,False,15,1361,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD003598_pub3_data__A25,CD003598,86,A,-0.219151,0.377122,False,14,1633,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD013758_pub2_data__A1,CD013758,86,A,0.01668,0.978692,False,11,1885,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD006257_pub2_data__A9,CD006257,86,A,0.061873,0.601081,False,16,5217,10.1002/14651858.CD006257.pub2,10,82.83433133732535,False,0,40.91816367265469,Moderate
CD011885_pub2_data__A8,CD011885,86,A,-0.150628,0.675373,False,12,1449,10.1002/14651858.CD011885.pub2,0,9.68063872255489,False,0,13.79241516966068,Hidden Gem
CD003774_pub5_data__A18,CD003774,86,A,0.462292,0.00754,True,23,4766,10.1002/14651858.CD003774.pub5,13,88.32335329341318,False,0,43.26347305389221,Moderate
CD003774_pub5_data__A6,CD003774,86,A,-0.715872,0.000496,True,27,3272,10.1002/14651858.CD003774.pub5,13,88.32335329341318,False,0,43.26347305389221,Moderate
CD015192_pub2_data__A2,CD015192,86,A,-0.26622,0.205162,False,25,3903,10.1002/14651858.CD015192.pub2,1,26.34730538922156,False,0,13.243512974051898,Hidden Gem
CD015192_pub2_data__A3,CD015192,86,A,-0.158082,0.605346,False,10,2033,10.1002/14651858.CD015192.pub2,1,26.34730538922156,False,0,13.243512974051898,Hidden Gem
CD009679_pub3_data__A2,CD009679,86,A,-0.276798,0.108393,False,54,3579,10.1002/14651858.CD009679.pub3,4,57.48502994011976,False,0,29.451097804391217,Hidden Gem
CD009679_pub3_data__A4,CD009679,86,A,-0.330038,0.132363,False,34,2363,10.1002/14651858.CD009679.pub3,4,57.48502994011976,False,0,29.451097804391217,Hidden Gem
CD013758_pub2_data__A2,CD013758,86,A,-0.022718,0.950355,False,31,10065,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013758_pub2_data__A20,CD013758,86,A,0.008828,0.987661,False,13,2391,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013758_pub2_data__A3,CD013758,86,A,0.01668,0.978692,False,11,1885,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013758_pub2_data__A4,CD013758,86,A,-0.022718,0.950355,False,31,10065,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013758_pub2_data__A5,CD013758,86,A,0.01668,0.978692,False,11,1885,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013758_pub2_data__A14,CD013758,86,A,-0.013802,0.977211,False,18,2675,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013758_pub2_data__A15,CD013758,86,A,-0.010791,0.980191,False,22,7095,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013758_pub2_data__A16,CD013758,86,A,0.025797,0.961215,False,15,2447,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD011885_pub2_data__A2,CD011885,86,A,-0.198299,0.488688,False,11,1319,10.1002/14651858.CD011885.pub2,0,9.68063872255489,False,0,13.79241516966068,Hidden Gem
CD015536_pub2_data__A1,CD015536,86,A,-0.412408,0.066773,False,35,4436,10.1002/14651858.CD015536.pub2,0,9.68063872255489,False,0,9.121756487025948,Hidden Gem
CD015536_pub2_data__A3,CD015536,86,A,-0.619964,0.056491,False,18,2396,10.1002/14651858.CD015536.pub2,0,9.68063872255489,False,0,9.121756487025948,Hidden Gem
CD013758_pub2_data__A17,CD013758,86,A,-0.017738,0.968196,False,21,7067,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013758_pub2_data__A18,CD013758,86,A,-0.032496,0.949498,False,16,2619,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013758_pub2_data__A19,CD013758,86,A,-0.01779,0.966563,False,23,9247,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD007310_pub3_data__A11,CD007310,86,A,0.346172,0.162982,False,12,2712,10.1002/14651858.CD007310.pub3,0,9.68063872255489,False,0,11.497005988023954,Hidden Gem
CD007310_pub3_data__A4,CD007310,86,A,-0.28228,0.409668,False,14,1370,10.1002/14651858.CD007310.pub3,0,9.68063872255489,False,0,11.497005988023954,Hidden Gem
CD013758_pub2_data__A6,CD013758,86,A,-0.022866,0.950868,False,30,8975,10.1002/14651858.CD013758.pub2,5,63.57285429141717,False,0,34.5309381237525,Moderate
CD013789_pub2_data__A10,CD013789,86,A,0.059556,0.916789,False,13,1116,10.1002/14651858.CD013789.pub2,16,93.21357285429141,False,0,45.998003992015974,Moderate
CD013789_pub2_data__A18,CD013789,86,A,0.059556,0.916789,False,13,1116,10.1002/14651858.CD013789.pub2,16,93.21357285429141,False,0,45.998003992015974,Moderate
CD013789_pub2_data__A20,CD013789,86,A,0.057724,0.919339,False,13,1115,10.1002/14651858.CD013789.pub2,16,93.21357285429141,False,0,45.998003992015974,Moderate
CD013789_pub2_data__A22,CD013789,86,A,0.055931,0.921834,False,13,1117,10.1002/14651858.CD013789.pub2,16,93.21357285429141,False,0,45.998003992015974,Moderate
CD013789_pub2_data__A3,CD013789,86,A,0.055347,0.92265,False,13,1114,10.1002/14651858.CD013789.pub2,16,93.21357285429141,False,0,45.998003992015974,Moderate
CD002042_pub6_data__A33,CD002042,86,A,-0.611564,0.007201,True,18,11505,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD002042_pub6_data__A34,CD002042,86,A,-0.72725,0.015251,True,10,8410,10.1002/14651858.CD002042.pub6,2,39.12175648702595,False,0,25.219560878243513,Hidden Gem
CD007310_pub3_data__A1,CD007310,86,A,-0.025866,0.962396,False,14,1925,10.1002/14651858.CD007310.pub3,0,9.68063872255489,False,0,11.497005988023954,Hidden Gem
CD010216_pub9_data__A3,CD010216,86,A,0.032611,0.733197,False,43,13912,10.1002/14651858.CD010216.pub9,22,96.8063872255489,True,0,66.84630738522955,Safe
CD009298_pub3_data__A20,CD009298,86,A,-0.205553,0.158798,False,10,1002,10.1002/14651858.CD009298.pub3,0,9.68063872255489,False,0,13.742514970059881,Hidden Gem
CD015215_pub2_data__A11,CD015215,86,A,-1.600375,0.007405,True,5,557,10.1002/14651858.CD015215.pub2,11,84.83033932135729,False,0,43.802395209580844,Moderate
CD013425_pub2_data__A13,CD013425,86,A,0.753852,4e-06,True,21,5047,10.1002/14651858.CD013425.pub2,2,39.12175648702595,False,0,22.435129740518963,Hidden Gem
CD013614_pub2_data__A21,CD013614,86,A,0.346946,0.038349,True,10,3920,10.1002/14651858.CD013614.pub2,2,39.12175648702595,False,0,25.449101796407188,Hidden Gem
CD003774_pub5_data__A8,CD003774,86,A,-0.804095,0.000233,True,25,3060,10.1002/14651858.CD003774.pub5,13,88.32335329341318,False,0,43.26347305389221,Moderate
CD004703_pub3_data__A3,CD004703,86,A,-0.179894,0.531944,False,33,3070,10.1002/14651858.CD004703.pub3,18,95.50898203592814,False,0,40.23952095808383,Moderate
CD004703_pub3_data__A5,CD004703,86,A,-0.150247,0.53311,False,15,1423,10.1002/14651858.CD004703.pub3,18,95.50898203592814,False,0,40.23952095808383,Moderate
CD005951_pub5_data__A4,CD005951,86,A,0.180218,0.213096,False,15,4532,10.1002/14651858.CD005951.pub5,7,73.05389221556887,False,0,35.17964071856288,Moderate
CD011044_pub3_data__A7,CD011044,86,A,0.605608,2.8e-05,True,36,8266,10.1002/14651858.CD011044.pub3,12,86.42714570858283,False,0,39.82035928143712,Moderate
CD013508_pub3_data__A5,CD013508,86,A,0.020888,0.964471,False,19,2235,10.1002/14651858.CD013508.pub3,23,97.1057884231537,False,0,46.18762475049901,Moderate
CD003598_pub3_data__A28,CD003598,86,A,0.638827,0.189562,False,10,1351,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD003598_pub3_data__A3,CD003598,86,A,-0.197171,0.294092,False,56,7620,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
CD003598_pub3_data__A33,CD003598,86,A,1.724448,0.012649,True,7,461,10.1002/14651858.CD003598.pub3,2,39.12175648702595,False,0,25.309381237524953,Hidden Gem
