ma_id,review_id,final_score,grade,grade_label,audit_score,consistency_score,robustness_score,stability_score,power_score,k,total_n,estimate,p_value,significant,doi,review_group,citation_count,citation_percentile,who_essential,nice_guideline_count,group_size_percentile,influence_score,quadrant
CD004376_pub4_data__A5,CD004376,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,123,16313,-0.018535,0.756906,False,10.1002/14651858.CD004376.pub4,Pain,31,98.60279441117764,False,0,27.045908183632733,42.14570858283433,Moderate
CD012712_pub2_data__A14,CD012712,88,A,Trustworthy,92.0,100.0,50.0,99.8,100.0,12,2928,-0.0016,0.991474,False,10.1002/14651858.CD012712.pub2,Respiratory,10,82.83433133732535,True,0,82.93413173652695,61.427145708582835,Safe
CD006536_pub5_data__A15,CD006536,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,51,4189,-0.44123,0.124602,False,10.1002/14651858.CD006536.pub5,Hypertension,0,9.68063872255489,False,0,89.92015968063872,12.86427145708583,Hidden Gem
CD007784_pub3_data__A47,CD007784,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,20,1186,-0.079704,0.862196,False,10.1002/14651858.CD007784.pub3,Diabetes,9,79.84031936127745,False,0,99.40119760479041,41.876247504990026,Moderate
CD013425_pub2_data__A4,CD013425,88,A,Trustworthy,72.0,100.0,70.0,99.7,100.0,49,6958,0.550708,0.000124,True,10.1002/14651858.CD013425.pub2,Hypertension,2,39.12175648702595,False,0,67.86427145708582,22.435129740518963,Hidden Gem
CD007784_pub3_data__A52,CD007784,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,17,4170,-0.075577,0.879404,False,10.1002/14651858.CD007784.pub3,Diabetes,9,79.84031936127745,False,0,99.40119760479041,41.876247504990026,Moderate
CD013614_pub2_data__A17,CD013614,88,A,Trustworthy,72.0,80.0,90.0,99.9,100.0,23,6545,1.627347,0.0,True,10.1002/14651858.CD013614.pub2,Pain,2,39.12175648702595,False,0,98.00399201596807,25.449101796407188,Hidden Gem
CD013614_pub2_data__A31,CD013614,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,10,3270,0.060707,0.925808,False,10.1002/14651858.CD013614.pub2,Pain,2,39.12175648702595,False,0,98.00399201596807,25.449101796407188,Hidden Gem
CD013614_pub2_data__A11,CD013614,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,15,6433,-0.113306,0.829747,False,10.1002/14651858.CD013614.pub2,Pain,2,39.12175648702595,False,0,98.00399201596807,25.449101796407188,Hidden Gem
CD013614_pub2_data__A13,CD013614,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,13,4844,-0.226629,0.690562,False,10.1002/14651858.CD013614.pub2,Pain,2,39.12175648702595,False,0,98.00399201596807,25.449101796407188,Hidden Gem
CD013614_pub2_data__A14,CD013614,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,22,6724,0.035286,0.823773,False,10.1002/14651858.CD013614.pub2,Pain,2,39.12175648702595,False,0,98.00399201596807,25.449101796407188,Hidden Gem
CD002042_pub6_data__A12,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,31,15444,0.044077,0.447058,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD013614_pub2_data__A15,CD013614,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,22,6680,0.028555,0.856953,False,10.1002/14651858.CD013614.pub2,Pain,2,39.12175648702595,False,0,98.00399201596807,25.449101796407188,Hidden Gem
CD013614_pub2_data__A10,CD013614,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,17,6283,-0.138396,0.163965,False,10.1002/14651858.CD013614.pub2,Pain,2,39.12175648702595,False,0,98.00399201596807,25.449101796407188,Hidden Gem
CD009298_pub3_data__A12,CD009298,88,A,Trustworthy,92.0,100.0,50.0,98.3,100.0,10,1002,0.002689,0.996736,False,10.1002/14651858.CD009298.pub3,Cardiovascular,0,9.68063872255489,False,0,98.70259481037924,13.742514970059881,Hidden Gem
CD003598_pub3_data__A1,CD003598,88,A,Trustworthy,80.0,100.0,60.0,99.9,100.0,66,9101,-0.230943,0.014985,True,10.1002/14651858.CD003598.pub3,Hypertension,2,39.12175648702595,False,0,96.6067864271457,25.309381237524953,Hidden Gem
CD013614_pub2_data__A16,CD013614,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,24,7451,0.27626,0.108984,False,10.1002/14651858.CD013614.pub2,Pain,2,39.12175648702595,False,0,98.00399201596807,25.449101796407188,Hidden Gem
CD009298_pub3_data__A7,CD009298,88,A,Trustworthy,92.0,100.0,50.0,98.3,100.0,11,1002,0.018286,0.97676,False,10.1002/14651858.CD009298.pub3,Cardiovascular,0,9.68063872255489,False,0,98.70259481037924,13.742514970059881,Hidden Gem
CD010290_pub4_data__A4,CD010290,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,13,1750,-0.03729,0.87311,False,10.1002/14651858.CD010290.pub4,Pregnancy,2,39.12175648702595,False,0,77.84431137724552,23.433133732534934,Hidden Gem
CD010290_pub4_data__A2,CD010290,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,10,1288,0.197894,0.369323,False,10.1002/14651858.CD010290.pub4,Pregnancy,2,39.12175648702595,False,0,77.84431137724552,23.433133732534934,Hidden Gem
CD009749_pub3_data__A5,CD009749,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,13,1886,0.157055,0.224079,False,10.1002/14651858.CD009749.pub3,Hypertension,7,73.05389221556887,False,0,52.49500998003992,34.47105788423154,Moderate
CD010290_pub4_data__A6,CD010290,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,11,1029,-0.283664,0.426766,False,10.1002/14651858.CD010290.pub4,Pregnancy,2,39.12175648702595,False,0,77.84431137724552,23.433133732534934,Hidden Gem
CD009252_pub2_data__A1,CD009252,88,A,Trustworthy,92.0,100.0,50.0,99.4,100.0,26,2689,-0.15968,0.690345,False,10.1002/14651858.CD009252.pub2,Other,5,63.57285429141717,False,0,13.373253493013973,26.76646706586827,Hidden Gem
CD007859_pub5_data__A3,CD007859,88,A,Trustworthy,92.0,100.0,50.0,96.9,100.0,36,2806,0.092007,0.786411,False,10.1002/14651858.CD007859.pub5,Pain,1,26.34730538922156,False,0,34.5309381237525,13.992015968063875,Hidden Gem
CD007784_pub3_data__A21,CD007784,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,22,1374,-0.048725,0.911326,False,10.1002/14651858.CD007784.pub3,Diabetes,9,79.84031936127745,False,0,99.40119760479041,41.876247504990026,Moderate
CD013071_pub2_data__A6,CD013071,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,13,3898,0.308691,0.530948,False,10.1002/14651858.CD013071.pub2,Cardiovascular,15,91.81636726546905,False,0,84.83033932135729,45.20958083832335,Moderate
CD003376_pub4_data__A6,CD003376,88,A,Trustworthy,92.0,100.0,50.0,99.8,100.0,14,1270,0.236259,0.387166,False,10.1002/14651858.CD003376.pub4,Gastrointestinal,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Hidden Gem
CD007310_pub3_data__A5,CD007310,88,A,Trustworthy,72.0,100.0,70.0,95.6,100.0,22,3133,-0.825557,0.0,True,10.1002/14651858.CD007310.pub3,Infection,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Hidden Gem
CD011762_pub2_data__A6,CD011762,88,A,Trustworthy,72.0,100.0,70.0,100.0,100.0,163,222348,-0.297103,0.0,True,10.1002/14651858.CD011762.pub2,Gastrointestinal,3,49.101796407185624,False,0,70.45908183632734,26.686626746506988,Hidden Gem
CD003774_pub5_data__A14,CD003774,88,A,Trustworthy,72.0,100.0,70.0,99.9,100.0,14,2600,-0.548605,0.044749,True,10.1002/14651858.CD003774.pub5,Diabetes,13,88.32335329341318,False,0,79.34131736526946,43.26347305389221,Moderate
CD003774_pub5_data__A12,CD003774,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,15,1172,-0.466173,0.072386,False,10.1002/14651858.CD003774.pub5,Diabetes,13,88.32335329341318,False,0,79.34131736526946,43.26347305389221,Moderate
CD013366_pub2_data__A7,CD013366,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,13,2487,-0.275228,0.214618,False,10.1002/14651858.CD013366.pub2,Dermatology,10,82.83433133732535,False,0,73.45309381237524,40.47904191616767,Moderate
CD002042_pub6_data__A11,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,33,21631,0.065189,0.418919,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD002042_pub6_data__A10,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,47,24180,0.019055,0.727742,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD002042_pub6_data__A24,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,12,7885,-0.026326,0.795245,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD002042_pub6_data__A27,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,21,10491,-0.120864,0.389895,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD011762_pub2_data__A1,CD011762,88,A,Trustworthy,72.0,100.0,70.0,100.0,100.0,206,317207,-0.209514,0.000142,True,10.1002/14651858.CD011762.pub2,Gastrointestinal,3,49.101796407185624,False,0,70.45908183632734,26.686626746506988,Hidden Gem
CD002042_pub6_data__A7,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,43,20360,-0.006395,0.918546,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD002042_pub6_data__A30,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,15,14026,-0.002097,0.963368,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD002042_pub6_data__A6,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,51,25146,0.017282,0.734247,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD007784_pub3_data__A20,CD007784,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,20,1186,-0.079704,0.862196,False,10.1002/14651858.CD007784.pub3,Diabetes,9,79.84031936127745,False,0,99.40119760479041,41.876247504990026,Moderate
CD013071_pub2_data__A7,CD013071,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,23,3770,-0.306101,0.112074,False,10.1002/14651858.CD013071.pub2,Cardiovascular,15,91.81636726546905,False,0,84.83033932135729,45.20958083832335,Moderate
CD013071_pub2_data__A12,CD013071,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,10,2223,-0.055916,0.931917,False,10.1002/14651858.CD013071.pub2,Cardiovascular,15,91.81636726546905,False,0,84.83033932135729,45.20958083832335,Moderate
CD013071_pub2_data__A15,CD013071,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,10,3525,-0.106241,0.852018,False,10.1002/14651858.CD013071.pub2,Cardiovascular,15,91.81636726546905,False,0,84.83033932135729,45.20958083832335,Moderate
CD002042_pub6_data__A13,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,19,8613,-0.142062,0.068098,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD002042_pub6_data__A8,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,51,23635,0.010187,0.841818,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD002042_pub6_data__A9,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,48,23011,0.003702,0.944498,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD002042_pub6_data__A17,CD002042,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,36,22426,0.107492,0.150907,False,10.1002/14651858.CD002042.pub6,Cancer,2,39.12175648702595,False,0,95.70858283433134,25.219560878243513,Hidden Gem
CD001909_pub4_data__A5,CD001909,88,A,Trustworthy,92.0,100.0,50.0,99.6,100.0,13,1768,0.360774,0.086736,False,10.1002/14651858.CD001909.pub4,Pregnancy,3,49.101796407185624,False,0,34.5309381237525,23.093812375249502,Hidden Gem
CD009298_pub3_data__A23,CD009298,88,A,Trustworthy,92.0,100.0,50.0,98.3,100.0,11,1002,-0.076209,0.79487,False,10.1002/14651858.CD009298.pub3,Cardiovascular,0,9.68063872255489,False,0,98.70259481037924,13.742514970059881,Hidden Gem
CD009298_pub3_data__A15,CD009298,88,A,Trustworthy,92.0,100.0,50.0,98.3,100.0,11,1002,0.122991,0.579895,False,10.1002/14651858.CD009298.pub3,Cardiovascular,0,9.68063872255489,False,0,98.70259481037924,13.742514970059881,Hidden Gem
CD009298_pub3_data__A24,CD009298,88,A,Trustworthy,92.0,100.0,50.0,98.3,100.0,10,1002,-0.04179,0.895476,False,10.1002/14651858.CD009298.pub3,Cardiovascular,0,9.68063872255489,False,0,98.70259481037924,13.742514970059881,Hidden Gem
CD005595_pub4_data__A5,CD005595,88,A,Trustworthy,92.0,100.0,50.0,99.8,100.0,15,1998,-0.02804,0.957725,False,10.1002/14651858.CD005595.pub4,Hypertension,8,76.14770459081836,False,0,67.86427145708582,37.24550898203593,Moderate
CD005595_pub4_data__A3,CD005595,88,A,Trustworthy,92.0,100.0,50.0,99.8,100.0,17,1672,-0.016647,0.973291,False,10.1002/14651858.CD005595.pub4,Hypertension,8,76.14770459081836,False,0,67.86427145708582,37.24550898203593,Moderate
CD011197_pub3_data__A20,CD011197,88,A,Trustworthy,92.0,100.0,50.0,99.5,100.0,12,1011,-0.01859,0.975134,False,10.1002/14651858.CD011197.pub3,Mental_health,16,93.21357285429141,False,0,82.93413173652695,45.578842315369265,Moderate
CD009298_pub3_data__A11,CD009298,88,A,Trustworthy,92.0,100.0,50.0,98.3,100.0,11,1002,0.018286,0.97676,False,10.1002/14651858.CD009298.pub3,Cardiovascular,0,9.68063872255489,False,0,98.70259481037924,13.742514970059881,Hidden Gem
CD013541_pub2_data__A2,CD013541,88,A,Trustworthy,92.0,100.0,50.0,98.1,100.0,30,2010,-0.229004,0.172597,False,10.1002/14651858.CD013541.pub2,Mental_health,11,84.83033932135729,False,0,52.49500998003992,39.18163672654691,Moderate
CD013541_pub2_data__A3,CD013541,88,A,Trustworthy,92.0,100.0,50.0,98.1,100.0,28,2020,-0.278681,0.138427,False,10.1002/14651858.CD013541.pub2,Mental_health,11,84.83033932135729,False,0,52.49500998003992,39.18163672654691,Moderate
CD013830_pub2_data__A8,CD013830,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,12,1634,-0.647413,0.103896,False,10.1002/14651858.CD013830.pub2,Respiratory,15,91.81636726546905,True,0,87.12574850299401,65.43912175648703,Safe
CD013508_pub3_data__A1,CD013508,88,A,Trustworthy,92.0,100.0,50.0,98.4,100.0,21,2531,0.011953,0.97858,False,10.1002/14651858.CD013508.pub3,Mental_health,23,97.1057884231537,False,0,73.45309381237524,46.18762475049901,Moderate
CD001155_pub3_data__A9,CD001155,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,10,5798,-0.009416,0.988479,False,10.1002/14651858.CD001155.pub3,Gastrointestinal,0,9.68063872255489,False,0,52.49500998003992,9.121756487025948,Hidden Gem
CD001155_pub3_data__A7,CD001155,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,21,7466,-0.043822,0.524721,False,10.1002/14651858.CD001155.pub3,Gastrointestinal,0,9.68063872255489,False,0,52.49500998003992,9.121756487025948,Hidden Gem
CD003774_pub5_data__A1,CD003774,88,A,Trustworthy,72.0,100.0,70.0,99.9,100.0,140,19473,-0.946792,0.0,True,10.1002/14651858.CD003774.pub5,Diabetes,13,88.32335329341318,False,0,79.34131736526946,43.26347305389221,Moderate
CD016136_data__A3,CD016136,88,A,Trustworthy,92.0,100.0,50.0,99.4,100.0,30,4912,-0.113278,0.761907,False,10.1002/14651858.CD016136,,4,57.48502994011976,False,0,20.35928143712575,25.02994011976048,Hidden Gem
CD006257_pub2_data__A14,CD006257,88,A,Trustworthy,80.0,100.0,60.0,99.9,100.0,14,6820,1.162198,1.9e-05,True,10.1002/14651858.CD006257.pub2,Hypertension,10,82.83433133732535,False,0,77.84431137724552,40.91816367265469,Moderate
CD006536_pub5_data__A4,CD006536,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,92,7425,-0.278678,0.082093,False,10.1002/14651858.CD006536.pub5,Hypertension,0,9.68063872255489,False,0,89.92015968063872,12.86427145708583,Hidden Gem
CD015083_pub2_data__A1,CD015083,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,130,116588,0.0417,0.812846,False,10.1002/14651858.CD015083.pub2,Hypertension,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Hidden Gem
CD015083_pub2_data__A10,CD015083,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,64,41433,-0.020659,0.934558,False,10.1002/14651858.CD015083.pub2,Hypertension,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Hidden Gem
CD014792_pub2_data__A3,CD014792,88,A,Trustworthy,92.0,100.0,50.0,99.8,100.0,15,1711,-0.204884,0.43867,False,10.1002/14651858.CD014792.pub2,Respiratory,6,68.76247504990019,False,0,52.49500998003992,32.75449101796407,Moderate
CD014792_pub2_data__A5,CD014792,88,A,Trustworthy,92.0,100.0,50.0,99.8,100.0,12,1353,-0.072362,0.855362,False,10.1002/14651858.CD014792.pub2,Respiratory,6,68.76247504990019,False,0,52.49500998003992,32.75449101796407,Moderate
CD015083_pub2_data__A6,CD015083,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,365,105107,-0.048142,0.647554,False,10.1002/14651858.CD015083.pub2,Hypertension,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Hidden Gem
CD015083_pub2_data__A8,CD015083,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,67,63798,-0.000904,0.997065,False,10.1002/14651858.CD015083.pub2,Hypertension,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Hidden Gem
CD007784_pub3_data__A11,CD007784,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,18,4213,-0.09439,0.845305,False,10.1002/14651858.CD007784.pub3,Diabetes,9,79.84031936127745,False,0,99.40119760479041,41.876247504990026,Moderate
CD014967_pub2_data__A3,CD014967,88,A,Trustworthy,92.0,100.0,50.0,100.0,100.0,15,1054,0.247017,0.350217,False,10.1002/14651858.CD014967.pub2,Pregnancy,12,86.42714570858283,False,0,76.24750499001996,42.19560878243513,Moderate
CD003376_pub4_data__A3,CD003376,88,A,Trustworthy,72.0,100.0,70.0,99.8,100.0,32,3429,-0.904915,7e-06,True,10.1002/14651858.CD003376.pub4,Gastrointestinal,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Hidden Gem
CD015673_pub2_data__A3,CD015673,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,14,4081,-0.154424,0.440851,False,10.1002/14651858.CD015673.pub2,Other,5,63.57285429141717,False,0,59.58083832335329,31.3872255489022,Moderate
CD015083_pub2_data__A3,CD015083,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,73,30488,0.014862,0.949668,False,10.1002/14651858.CD015083.pub2,Hypertension,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Hidden Gem
CD015083_pub2_data__A12,CD015083,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,86,33778,-0.034831,0.872455,False,10.1002/14651858.CD015083.pub2,Hypertension,3,49.101796407185624,False,0,64.57085828343313,26.097804391217565,Hidden Gem
CD011866_pub3_data__A7,CD011866,88,A,Trustworthy,92.0,100.0,50.0,99.8,100.0,19,2239,-0.032611,0.944534,False,10.1002/14651858.CD011866.pub3,Mental_health,13,88.32335329341318,False,0,52.49500998003992,40.57884231536926,Moderate
CD011866_pub3_data__A6,CD011866,88,A,Trustworthy,92.0,100.0,50.0,99.8,100.0,11,1378,0.018095,0.976805,False,10.1002/14651858.CD011866.pub3,Mental_health,13,88.32335329341318,False,0,52.49500998003992,40.57884231536926,Moderate
CD015350_pub2_data__A1,CD015350,88,A,Trustworthy,92.0,100.0,50.0,98.2,100.0,16,1443,0.073487,0.777287,False,10.1002/14651858.CD015350.pub2,Other,2,39.12175648702595,False,0,34.5309381237525,19.10179640718563,Hidden Gem
CD013071_pub2_data__A10,CD013071,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,10,2223,-0.055916,0.931917,False,10.1002/14651858.CD013071.pub2,Cardiovascular,15,91.81636726546905,False,0,84.83033932135729,45.20958083832335,Moderate
CD007784_pub3_data__A33,CD007784,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,24,2183,-0.045645,0.913073,False,10.1002/14651858.CD007784.pub3,Diabetes,9,79.84031936127745,False,0,99.40119760479041,41.876247504990026,Moderate
CD007784_pub3_data__A35,CD007784,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,20,1186,-0.079704,0.862196,False,10.1002/14651858.CD007784.pub3,Diabetes,9,79.84031936127745,False,0,99.40119760479041,41.876247504990026,Moderate
CD007784_pub3_data__A19,CD007784,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,24,2183,-0.045645,0.913073,False,10.1002/14651858.CD007784.pub3,Diabetes,9,79.84031936127745,False,0,99.40119760479041,41.876247504990026,Moderate
CD015673_pub2_data__A5,CD015673,88,A,Trustworthy,92.0,100.0,50.0,99.9,100.0,10,2051,-0.233985,0.109861,False,10.1002/14651858.CD015673.pub2,Other,5,63.57285429141717,False,0,59.58083832335329,31.3872255489022,Moderate
CD013071_pub2_data__A11,CD013071,88,A,Trustworthy,92.0,100.0,50.0,99.7,100.0,10,3525,-0.106241,0.852018,False,10.1002/14651858.CD013071.pub2,Cardiovascular,15,91.81636726546905,False,0,84.83033932135729,45.20958083832335,Moderate
CD006536_pub5_data__A1,CD006536,88,A,Trustworthy,72.0,100.0,70.0,99.7,100.0,256,23275,-0.245555,0.002148,True,10.1002/14651858.CD006536.pub5,Hypertension,0,9.68063872255489,False,0,89.92015968063872,12.86427145708583,Hidden Gem
CD006536_pub5_data__A17,CD006536,87,A,Trustworthy,84.0,100.0,50.0,99.7,100.0,49,2174,-0.133296,0.647973,False,10.1002/14651858.CD006536.pub5,Hypertension,0,9.68063872255489,False,0,89.92015968063872,12.86427145708583,Hidden Gem
CD013396_pub2_data__A5,CD013396,87,A,Trustworthy,84.0,100.0,50.0,99.8,100.0,27,15469,-0.178823,0.052523,False,10.1002/14651858.CD013396.pub2,Hypertension,2,39.12175648702595,False,0,59.58083832335329,21.60678642714571,Hidden Gem
CD007784_pub3_data__A45,CD007784,87,A,Trustworthy,84.0,100.0,50.0,99.9,100.0,13,4219,0.145106,0.418195,False,10.1002/14651858.CD007784.pub3,Diabetes,9,79.84031936127745,False,0,99.40119760479041,41.876247504990026,Moderate
CD013614_pub2_data__A24,CD013614,87,A,Trustworthy,84.0,100.0,50.0,99.9,100.0,13,4135,-0.092174,0.252865,False,10.1002/14651858.CD013614.pub2,Pain,2,39.12175648702595,False,0,98.00399201596807,25.449101796407188,Hidden Gem
